21	78	3.5
21	120	2
21	121	4.5
21	123	2.5
21	124	3.5
21	127	5
21	137	3.5
21	158	4.5
21	200	3.5
21	270	2.5
21	299	4.5
21	300	0.5
21	404	2.5
21	470	3
21	757	4.5
21	836	4
21	2634	3
21	3415	3
21	5273	0.5
21	5764	3
21	5990	3
21	6116	1
21	8752	3.5
21	8814	3.5
21	9150	3.5
21	9163	4
21	9351	3
21	9517	4
21	9551	3.5
21	10381	3.5
21	10654	2.5
21	10692	2.5
21	10819	3.5
21	11013	4
21	11418	3.5
21	11759	3.5
21	12290	3.5
21	13045	3
21	13602	4
21	14938	1.5
22	216	4
22	230	4
22	321	3.5
22	687	4
22	897	3.5
22	3141	1
22	4878	4
22	5154	0.5
22	5529	1
22	5582	4
22	6095	1
23	5	4
23	30	3
23	75	3
23	105	3.5
23	108	3.5
23	120	3
23	196	3
23	273	2
23	300	3.5
23	303	3
23	644	5
23	679	3.5
23	692	3
23	837	4
24	5	4
24	78	3.5
24	122	3.5
24	137	3.5
24	158	4
24	635	4.5
24	4761	3
24	9661	3
24	13266	4
24	13413	4
25	26	5
26	1	3
26	15	3
26	30	3
26	38	3
27	6	3
27	26	4
27	48	4
27	59	4
27	78	3
27	92	4
27	101	2
27	120	1
27	121	4
27	125	4
27	127	5
27	158	3
27	192	2
27	196	3
27	204	2
27	208	4
27	210	4
27	215	5
27	253	3
27	264	4
27	335	4
27	506	2
28	5	3.5
28	11	3.5
28	26	4
28	29	3
28	30	2
28	48	2.5
28	59	4
28	78	3
28	108	3.5
28	112	3
28	120	4
28	121	4
28	123	2
28	124	4.5
28	148	3
28	158	3
28	159	3
28	161	4.5
28	200	2
28	206	1.5
28	249	4.5
28	258	3.5
28	302	3
28	310	4
28	325	4
28	326	3
28	330	4
28	336	4
28	351	3
28	395	3
28	398	3
28	437	3
28	501	4.5
28	563	2.5
28	687	3
28	709	2
28	801	4
28	881	3
28	895	4
28	897	3
28	2675	3.5
28	2745	2.5
28	3142	2.5
28	3366	4
28	3415	3
28	4878	1.5
28	4953	4.5
28	5108	2
28	5154	2
28	5355	2.5
28	5508	2.5
28	5529	3
28	5582	4.5
28	5764	4
28	6004	3
28	6121	3.5
28	6135	3.5
28	6403	3.5
29	5	3.5
29	15	4
29	17	3
29	75	4.5
29	78	4
29	110	3.5
29	125	5
29	127	4
29	242	3
29	498	2
29	501	4
29	5154	4
29	5582	4
29	6462	4.5
30	11	5
30	26	5
30	120	3
30	121	5
30	124	3.5
30	9351	5
30	9551	5
31	1	4
31	78	4
31	120	3
31	124	4
31	127	4
31	506	5
32	5	5
32	10	4
32	14	3
32	26	5
32	41	3
32	44	4
32	78	3
32	88	3
32	108	3
33	5	5
33	11	5
33	15	3
33	23	3
33	30	3
33	49	2
33	58	1
33	80	4
33	106	5
33	121	5
33	128	5
33	150	4
33	158	3
33	161	3
33	208	4
33	231	4
33	249	3
33	258	5
33	269	4
34	1	5
34	7	3.5
34	11	0.5
34	78	3
34	158	2.5
34	300	4
34	431	0.5
34	472	4
34	709	4.5
35	5	5
35	6	5
35	15	5
35	30	4
35	59	5
36	109	2.5
36	150	2
36	327	1.5
36	422	2
37	15	5
37	38	2
37	59	4
38	5	5
38	11	5
38	15	4
38	30	4
38	35	4
38	38	3
38	41	3
38	44	3
38	48	3
38	50	3
38	59	4
39	5	5
39	26	5
39	61	4
39	120	5
39	121	5
39	127	4
39	150	4
39	161	4
39	208	3
39	258	5
39	270	5
39	300	5
40	6	4
40	11	4
40	15	5
40	23	5
40	30	5
40	33	3
40	35	5
40	38	3
40	41	3
40	44	4
40	59	4
40	61	4
41	5	3
41	38	0.5
41	75	2
41	92	3
41	120	2
41	216	5
41	316	4
41	472	3.5
41	489	3
41	687	3
41	4878	3
41	4953	4
41	5528	4
41	5582	5
41	5990	2.5
41	6095	3
41	6124	4
41	6523	3.5
41	9384	2
41	10398	3
41	10692	3
41	11229	3.5
41	11890	4
41	12836	4
41	14011	3.5
42	1	5
42	5	5
42	11	4
42	15	5
42	26	5
42	35	4
42	36	3
42	38	3
42	41	2
42	42	3
42	49	3
42	52	2
42	54	4
42	55	5
42	59	4
42	78	2
42	88	2
42	102	2
42	106	5
42	109	5
42	110	4
42	121	5
42	127	4
42	137	2
42	150	5
42	158	4
42	161	4
42	181	3
42	200	5
42	210	4
42	211	4
42	242	3
42	249	4
42	250	2
42	258	4
42	270	4
42	277	2
42	289	4
42	299	5
42	310	5
42	312	4
42	321	4
42	345	5
42	398	2
42	404	2
42	428	4
43	1	4
43	6	5
43	11	3
43	15	5
43	30	3
43	35	4
43	38	3
43	41	4
43	42	5
43	48	4
43	50	5
43	52	5
43	59	4
43	61	5
43	81	5
44	26	5
44	78	3
44	112	4
44	121	5
45	5	5
45	7	4
45	11	5
45	15	5
45	18	4
45	26	5
45	37	3.5
45	38	4
45	44	3
45	48	4
45	50	4
45	52	4
45	59	4
45	78	3
45	102	3
45	106	5
45	108	4
45	121	5
45	124	3
45	127	3.5
45	137	4.5
45	139	2
45	150	3
45	158	3
45	161	4
45	208	4
45	214	4
45	247	1
45	258	5
45	270	5
45	271	4
45	289	5
45	327	1
45	336	3
45	351	4
45	498	2
45	522	2
45	550	5
45	562	3
45	563	5
45	836	5
45	5108	4.5
46	1	3
46	5	5
46	11	5
46	16	4
46	30	3
46	38	5
46	59	5
47	15	3
47	50	1
47	59	3.5
47	158	1.5
47	242	3.5
47	687	3.5
47	716	3
47	4595	3
47	4953	3
47	8881	3.5
47	10610	4
47	16098	3.5
48	78	3.5
48	132	4
48	158	5
48	169	4.5
49	11	4
49	120	4.5
49	12292	4
50	75	4
50	108	3.5
50	123	3.5
50	137	3
50	138	2.5
50	158	2.5
50	216	4
50	242	2.5
50	300	3.5
50	373	4
50	581	2
50	770	4
50	4588	2.5
50	4878	2.5
50	9661	2
50	10525	3.5
50	12836	2.5
50	12862	3.5
50	13417	2.5
50	13602	2
50	16428	3.5
50	16737	1.5
51	7	5
51	17	4
51	23	2.5
51	26	5
51	38	4
51	52	4.5
51	61	4
51	109	3
51	120	5
51	135	4.5
51	150	5
51	158	5
51	169	3
51	206	3.5
51	210	4
51	214	5
51	215	3
51	238	1.5
51	242	3
51	247	4
51	249	3
51	258	5
51	307	5
51	343	4
51	427	0.5
51	434	2.5
51	504	3
51	506	4.5
51	562	3.5
51	688	0.5
51	700	5
51	704	2.5
51	716	5
51	2668	3.5
51	5990	3
52	15	4
52	26	4
52	121	5
52	501	4
52	4720	5
52	4761	5
52	4953	5
52	5990	3
52	6462	4
52	12290	5
52	13413	5
53	88	5
53	110	5
53	310	5
54	5	3
54	11	3
54	15	3
54	41	3
54	42	2
54	48	3
54	50	3
54	59	3
55	210	0.5
55	249	3.5
55	258	2.5
55	289	4
56	1	4
56	11	4
56	16	3
56	37	3
56	38	4
56	41	3
56	42	3
56	48	5
57	1	3
57	5	5
57	7	1
57	11	4
57	15	3
57	16	1
57	26	5
57	38	4
57	41	2
57	44	4
57	48	5
57	50	3
57	52	3
57	59	3
57	61	3
57	72	5
57	75	5
57	78	3
57	81	1
57	88	3
57	92	4
57	94	4
57	103	3
57	106	3
57	108	4
57	110	2
57	120	4
57	121	4
57	122	4
57	124	4
57	125	5
57	127	4
57	132	3
57	137	2
57	150	3
57	158	4
57	159	2
57	161	4
57	162	2
57	167	4
57	169	2
57	200	5
57	208	4
57	210	3
57	214	4
57	215	4
57	230	4
57	239	4
57	247	3
57	249	4
57	253	3
57	258	3
57	264	4
57	269	3
57	270	4
57	277	4
57	299	2
57	302	4
57	303	5
57	307	3
57	316	3
57	326	3
57	350	4
57	374	4
57	506	4
58	5	5
58	11	5
58	15	4
58	28	5
58	30	5
58	35	4
58	38	3
58	44	4
58	48	4
58	50	3
58	52	3
58	54	3
58	59	3
58	78	5
59	1	3
59	11	2
59	26	4
59	35	3
59	48	3
59	75	5
59	78	4
59	109	4
59	121	3
59	125	5
59	148	4
59	158	3
59	161	4
59	202	5
59	216	5
59	255	5
59	323	5
59	345	3
59	506	4
59	646	5
60	5	3
60	6	3
60	215	4
61	5	4.5
61	108	3.5
61	109	4
61	271	3.5
62	11	4.5
62	26	4.5
62	41	4.5
62	121	4.5
62	127	4.5
62	158	3
62	161	4
62	300	4
62	427	3.5
62	563	5
62	836	1
62	895	4.5
62	2766	4.5
62	3366	4
62	3415	3
62	4761	4
62	4878	5
62	4913	4
62	4953	4.5
62	5154	4.5
62	5582	5
62	6004	3.5
62	8688	4
62	8743	3.5
62	8752	2
62	8814	4
62	9150	4
62	9661	4
62	10819	3
62	11136	4
62	11418	3.5
62	11521	4.5
62	11568	4
62	12290	3.5
62	12292	4
62	12836	5
62	13602	4.5
62	14011	4
62	16825	4
63	1	3
63	5	5
63	11	2.5
63	15	3
63	26	5
63	48	2.5
63	50	3
63	78	3
63	108	5
63	120	2.5
63	121	4.5
63	122	5
63	127	5
63	158	2
63	200	3
63	300	3.5
63	431	0.5
63	489	2
63	501	4
63	635	4.5
63	798	4.5
63	3081	2.5
63	4878	3.5
63	5300	2
63	7780	5
63	8629	5
63	8814	4
63	9150	0.5
63	9163	4
63	9661	4.5
64	5	3
64	7	4
64	11	4
64	16	2.5
64	26	3.5
64	35	3.5
64	37	2
64	48	4
64	50	3.5
64	52	4
64	59	5
64	78	3
64	106	3.5
64	109	5
64	112	3.5
64	121	3.5
64	124	3.5
64	125	5
64	132	3
64	158	3.5
64	169	3
64	208	4
64	210	3.5
64	214	4
64	242	5
64	245	2
64	247	3
64	258	3
64	264	4.5
64	270	4.5
64	271	3.5
64	277	4
64	303	4
64	310	3.5
64	316	4
64	321	4
64	330	4
64	345	3.5
64	351	3
64	427	3
64	431	3
64	437	3.5
64	438	5
64	472	3.5
64	498	4
64	501	5
64	563	3.5
64	569	5
64	581	4
64	687	3.5
64	709	4.5
64	716	4
64	736	4.5
64	793	3.5
64	836	3.5
64	895	4.5
64	2702	3.5
64	3081	5
65	3366	4
65	4761	3.5
65	4878	4.5
65	8814	3
66	5	4
66	11	5
66	26	2.5
66	38	3.5
66	48	3
66	59	4.5
66	78	3.5
66	108	4
66	109	4
66	110	3.5
66	120	5
66	121	3
66	124	4
66	127	3
66	137	3.5
66	150	4.5
66	161	3.5
66	200	3.5
66	202	4
66	242	4
66	247	4
66	258	3.5
66	270	5
66	271	4
66	310	4.5
66	374	4
66	404	3
66	472	3.5
66	709	4
66	836	4.5
67	127	4.5
67	158	4
68	1	4.5
68	5	3
68	7	4
68	11	2.5
68	14	3.5
68	15	3
68	16	2.5
68	17	2.5
68	18	2.5
68	26	5
68	35	3.5
68	37	1.5
68	38	3.5
68	41	3.5
68	42	1
68	44	3
68	48	3.5
68	50	3
68	52	4
68	59	4
68	78	4
68	83	3
68	91	2.5
68	92	5
68	102	2.5
68	106	2
68	109	2.5
68	112	3.5
68	120	2.5
68	121	5
68	122	3
68	124	4
68	127	3
68	132	1
68	137	2.5
68	138	3.5
68	150	2.5
68	158	4
68	159	2
68	161	3
68	162	3
68	168	3
68	169	2.5
68	200	3.5
68	208	3
68	210	3
68	214	2.5
68	215	2.5
68	234	3.5
68	242	2
68	247	3.5
68	249	3
68	256	2.5
68	264	3.5
68	270	2
68	271	1
68	284	3.5
68	289	3
68	295	3.5
68	300	3.5
68	310	3.5
68	316	2
68	321	3
68	327	4
68	330	2.5
68	345	2.5
68	351	3
68	374	2.5
68	427	3.5
68	431	2.5
68	470	2.5
68	472	3
68	489	4.5
68	501	4
68	511	1
68	540	3.5
68	562	3.5
68	563	2.5
68	581	4
68	687	2
68	701	3.5
68	709	4
68	716	3.5
68	732	3
68	736	4.5
68	836	3.5
68	881	2.5
68	891	1
68	897	4
68	2766	3
68	3081	2.5
68	3415	3.5
68	4572	4.5
68	4595	3.5
68	4653	4.5
68	4697	3
68	4720	2
68	4761	3
68	4797	4.5
68	4878	3.5
68	4953	3
68	5074	3.5
68	5154	3
68	5300	4.5
68	5519	3
68	5562	3
68	5582	3.5
68	5583	4
68	5764	3.5
68	5922	3.5
68	5944	3.5
68	5990	1
68	6004	3
68	6095	3
68	6124	2.5
68	6125	3
68	7099	2.5
68	8086	4.5
68	8191	4
68	8578	2.5
68	8619	3
68	8688	1.5
68	8743	3.5
68	8814	3.5
68	8881	4.5
68	8947	3.5
68	9150	5
68	9163	3
68	9242	2
68	9351	5
68	9384	3.5
68	9551	4
68	9611	3
68	13413	5
69	5	5
69	26	5
69	121	5
69	158	4
69	161	4
69	402	4
69	437	2
69	488	5
70	15	4
70	121	5
70	125	4.5
70	127	4
70	130	5
70	373	4.5
70	5582	4
71	16	3
71	26	3
71	78	5
71	121	3
71	124	4
71	137	4
72	5	4.5
72	11	4.5
72	15	4
72	26	5
72	59	4
72	78	3.5
72	121	4.5
72	127	4
72	249	4
73	15	2
73	26	2
73	836	2
73	897	2
73	4572	4
73	5154	4.5
73	5346	3.5
73	6125	4
73	6523	3.5
73	8688	3.5
73	8743	1
73	8814	4.5
73	8881	4
73	9150	4
73	9351	4.5
73	9384	2
73	9551	4
73	11132	1.5
73	11229	3.5
73	11245	2
73	11759	4
73	12852	3.5
73	14011	4
74	123	5
74	196	5
74	201	4
74	216	5
74	230	5
74	236	4.5
74	242	2.5
74	316	4
74	373	4
74	530	4
74	589	5
74	627	5
74	644	3.5
74	687	4
74	834	3.5
74	2635	5
74	5154	4
74	5529	4
74	5582	4.5
75	26	5
75	92	3
75	109	1
75	120	2.5
75	124	4
75	132	3
75	161	4
75	264	1.5
75	687	1
75	836	4
76	26	4
76	48	2
76	75	3
76	108	4.5
76	122	1.5
76	125	3
76	3141	4
76	5582	3
77	26	5
77	121	5
78	2	3
78	15	4
78	26	3.5
78	37	4
78	38	4
78	48	4
78	59	2
78	78	3.5
78	120	3
78	124	5
78	127	4
78	137	4
78	200	4
78	540	3.5
79	26	5
79	48	5
79	120	4
79	121	5
79	122	5
79	124	4
79	158	4
79	161	5
79	200	4
79	215	4
80	5	4.5
80	15	4
80	120	4.5
80	247	4
80	330	4
80	472	4
80	563	4.5
80	881	4
80	895	5
80	4761	5
80	4878	5
80	4953	4
80	5108	4
80	5300	4
80	6003	4.5
80	8619	5
80	8947	4
80	9150	4.5
80	9163	4.5
80	9384	4
80	10081	4
81	1	1
81	11	3
81	15	3
81	38	2
81	48	4
82	1	3.5
82	11	4.5
82	17	3
82	26	3.5
82	37	3
82	38	4
82	42	3.5
82	48	4
82	59	3.5
82	78	4
82	120	3.5
82	121	4
82	127	4
82	137	4
82	158	4
82	169	3.5
82	200	4.5
82	238	3
82	241	3.5
82	249	3.5
82	270	4
82	277	3
82	427	3
82	431	4
82	522	4
82	540	3.5
82	590	4
82	655	2.5
82	675	3
83	11	4
83	48	3
83	75	3.5
83	109	1.5
83	125	3
83	127	3.5
83	128	3.5
83	196	3.5
83	295	3
83	431	4
83	437	3.5
83	472	0.5
83	501	4
84	1	3
84	5	4
84	10	3
84	14	4
84	15	5
84	18	2
84	23	3
84	26	4
84	27	3
84	30	5
84	35	4
84	38	3
84	42	3
84	44	4
84	48	3
84	50	4
84	58	3
84	59	4
84	80	5
84	83	4
84	90	4
84	91	3
84	92	4
84	101	3
84	109	4
84	119	3
84	120	4
84	121	4
84	122	3
84	123	4
84	127	3
84	128	5
84	129	3
84	130	4
84	138	4
84	506	4
85	114	5
85	148	3
85	173	4
86	26	4.5
86	48	3
86	59	4
86	78	3.5
86	121	4
86	168	4.5
86	330	4
86	431	3
86	9551	4.5
87	6	3
87	230	4.5
87	391	4
88	5	5
88	687	4.5
88	895	5
88	5582	4.5
89	75	4.5
89	91	1.5
89	95	3
89	108	1
89	123	1.5
89	127	1
89	158	1.5
89	430	4
89	470	1.5
89	489	2.5
89	511	3
89	522	2.5
89	548	5
89	655	4
89	665	1
89	836	4.5
89	3206	3
89	3309	5
89	3383	4.5
89	4852	2
89	5328	5
89	5346	3.5
89	6523	4
89	6972	4.5
89	7316	2.5
89	7862	4.5
89	8086	2.5
89	8391	2.5
89	8578	5
89	9351	3
89	9611	2.5
89	9913	3.5
89	10039	2
89	10554	4.5
89	10654	3
89	11013	5
89	11759	4
89	11827	5
89	11853	4.5
89	12597	3.5
89	12852	2.5
89	13052	2
89	13113	5
89	13161	5
89	13280	4.5
89	13964	5
89	14183	2
89	14255	4.5
89	14741	5
89	14935	5
89	16420	4.5
89	16738	4.5
90	26	5
90	78	3
90	106	4
91	1	3.5
91	5	4.5
91	11	4
91	15	3.5
91	16	2
91	26	4.5
91	35	3
91	37	3
91	38	3.5
91	41	3
91	42	1.5
91	48	4.5
91	50	2.5
91	52	3.5
91	59	3.5
91	61	4.5
91	75	5
91	78	3.5
91	92	2.5
91	108	4
91	120	5
91	121	4
91	122	5
91	124	4.5
91	127	3.5
91	134	3
91	135	4.5
91	137	3
91	138	2
91	150	3
91	158	3.5
91	161	4.5
91	176	0.5
91	200	3.5
91	206	2.5
91	210	3
91	214	3.5
91	216	4.5
91	242	3.5
91	245	2.5
91	270	4
91	271	4
91	279	3
91	289	2.5
91	299	2
91	300	4
91	307	5
91	330	5
91	336	3.5
91	355	4
91	374	5
91	381	3
91	384	4
91	434	1
91	472	4.5
91	480	2.5
91	485	4.5
91	506	2
91	550	3.5
91	564	3
91	565	4.5
91	662	3.5
91	682	5
91	700	3
91	709	4.5
91	736	5
91	765	3.5
91	834	3.5
91	837	3.5
91	891	2
92	5419	4
93	1	4
93	6	4
93	11	5
93	15	5
93	26	5
93	38	5
93	48	5
93	59	5
93	158	5
93	272	3
94	1	3
94	11	5
94	15	4
94	16	3
94	38	3
94	41	3
94	42	3
94	48	4
94	50	3
94	59	4
95	26	5
95	48	3.5
95	120	4.5
95	121	4.5
95	124	5
95	127	5
95	201	3.5
95	228	3
95	260	2.5
95	264	4.5
95	299	2
95	307	3
95	369	2
95	384	3
95	427	3
95	437	3.5
95	581	4
96	5	5
96	11	5
96	15	5
96	26	5
96	38	3
96	48	5
96	78	3
96	120	5
96	121	5
96	122	3
96	161	4
96	200	3
96	234	3
96	306	5
97	121	5
97	427	5
97	542	3
98	124	1
98	127	3
98	472	5
98	6004	4
98	8881	4
98	13413	4.5
98	16825	4.5
99	1	4
99	15	5
99	16	2
99	38	5
99	42	2
100	38	3.5
100	59	4
100	90	4
100	92	4
100	122	3
100	127	4
100	129	4
100	138	4
100	150	4.5
100	158	4
100	168	4.5
100	210	3.5
100	271	2
100	538	4.5
100	562	5
100	581	4
101	37	2
101	121	4
101	239	3
101	249	2
101	256	4
101	258	4
101	260	4
101	270	4
101	277	2
101	316	4
102	15	3
102	16	3
102	35	3
102	38	3
102	42	3
102	44	3
102	48	3
102	50	4
102	54	1
102	59	4
103	5	4
103	6	4
103	7	3.5
103	11	4.5
103	15	4
103	26	4
103	41	4
103	48	4
103	59	4
103	75	3.5
103	92	4.5
103	121	3.5
103	123	4
103	161	3.5
103	208	3.5
103	241	4
103	271	3.5
103	272	3.5
103	316	5
103	345	3.5
103	501	4
103	581	4
103	644	4.5
103	687	4.5
103	836	3
103	895	4.5
103	897	4
103	4878	4.5
103	5582	4.5
103	6004	3.5
103	6914	4
103	8881	3.5
103	8947	4
103	9089	4
103	9150	3.5
103	16825	3
104	1	3
104	11	1
104	26	3
104	36	3
104	38	3.5
104	50	3
104	78	4
104	122	4
104	127	2
104	138	4.5
104	158	3
104	168	4
104	204	3
104	208	3.5
104	230	3
104	247	3
104	269	4
104	306	4
104	470	4
104	474	3.5
104	538	4
104	546	3
104	550	4
104	603	2
104	606	4
104	705	4
104	738	3.5
104	836	4
104	3230	3
104	4878	4.5
104	5478	3.5
104	9150	4
104	9415	4
104	10819	3.5
104	11418	4
105	5	5
105	11	3.5
105	26	4
105	75	4
105	123	4
105	126	4
105	236	4
105	270	4
105	331	4.5
105	391	4
105	398	4
105	427	4
105	431	4
105	472	4.5
105	489	3.5
105	501	4
105	512	4
105	569	5
105	581	3.5
105	635	4
105	687	4
105	709	4
105	836	4
105	895	3.5
105	897	4
105	901	4.5
105	2615	4.5
105	2634	4
105	3246	5
105	3366	4.5
105	3415	3
105	4572	3.5
105	4761	3.5
105	4878	5
105	4953	3.5
105	5154	4
105	5300	4
105	5582	3.5
105	5606	4.5
105	6095	4
105	8632	5
105	8881	3.5
105	9150	4
105	9379	4
105	9602	4
105	9661	4
105	10478	5
105	10610	4.5
105	10692	5
105	10741	4
105	10854	4.5
105	11136	3.5
105	11229	4
105	12609	4.5
105	12643	5
105	13097	5
105	13417	4
105	14181	4
105	14182	4
105	14183	4.5
105	14202	5
105	14725	5
105	14730	5
105	14733	5
106	8688	4
107	11	5
107	14	4
107	15	5
107	16	4
107	38	4
107	41	3
107	59	5
108	48	4
108	80	5
108	127	5
108	538	5
108	545	5
109	5	4
109	11	5
109	15	3
109	23	3
109	29	3
109	30	3
109	37	3
109	38	3
109	41	3
109	44	3
109	48	3
109	49	3
109	50	3
109	54	3
109	59	3
109	61	3
109	78	3
109	102	3
110	11	3.5
110	91	4.5
110	716	3.5
110	4087	3.5
111	18	2.5
111	41	4
111	48	2.5
111	50	4
111	102	4
111	106	1
111	158	3
111	270	3
111	321	2
111	398	3.5
111	427	3.5
111	434	2
111	470	3
111	489	3
111	490	4
111	511	4.5
111	562	3
111	563	0.5
111	581	4
111	716	2.5
111	836	2
111	895	3
111	3452	2.5
111	3453	2
111	4484	2.5
111	4572	4
111	4697	5
111	4761	3.5
111	4764	4.5
111	4852	4
111	4878	4
111	5346	3.5
111	5419	4
111	6125	3.5
111	6523	2.5
111	8578	4
111	8688	3
111	9327	1.5
111	9351	5
111	9572	4
111	9611	3
111	10039	4.5
111	10272	3.5
111	10381	4
111	10654	3
111	11759	3.5
111	11893	4.5
111	12290	3
111	12320	4.5
111	12739	4
111	12852	5
111	13052	4.5
111	14011	4.5
111	16008	3.5
111	16158	4.5
112	5	5
112	11	3.5
112	15	4
112	26	5
112	30	0.5
112	48	5
112	78	5
112	121	5
112	127	4
113	26	4
113	49	3
113	55	2
113	123	5
113	138	3
113	160	4
113	168	3
113	208	5
113	234	1
113	404	3
113	409	3
113	413	2
114	26	3.5
114	121	3.5
114	9551	0.5
115	11	3
115	26	5
115	37	4
115	38	1
115	48	5
115	59	3
115	78	2
115	120	5
115	124	5
115	158	4
115	161	5
115	270	4
115	277	3
116	15	1
116	16	4
116	35	4
116	48	4
116	50	3
116	59	4.5
116	78	2.5
116	92	1
116	127	4.5
116	138	4.5
116	200	4
116	208	3.5
116	836	4
117	1	3
117	5	4
117	6	3
117	11	5
117	15	4
117	16	3
117	23	3
117	28	3
117	30	4
117	35	3
117	38	4
117	41	3
117	42	3
117	44	4
117	48	4
117	50	4
117	52	3
117	59	4
117	61	3
117	78	3
117	88	3
118	59	4
118	135	3
118	181	4
119	1	4
119	17	5
119	127	4
119	158	4
119	437	3.5
119	501	4
119	581	3
119	3141	4
119	3366	4
119	8502	4.5
119	10692	5
119	11073	4
119	12862	3.5
119	13052	3.5
119	13821	5
