5	449	4.5
5	453	5
5	455	3
5	462	3.5
5	469	4
5	470	3
5	472	5
5	474	4
5	480	3.5
5	482	4
5	483	4.5
5	495	4
5	497	3
5	501	3
5	510	4
5	512	5
5	515	4.5
5	522	4.5
5	524	2
5	525	4.5
5	541	5
5	553	4
5	555	5
5	560	4
5	561	4.5
5	562	4
5	565	5
5	566	5
5	567	1
5	568	5
5	569	3
5	573	5
5	580	5
5	587	5
5	588	5
5	590	4.5
5	593	4.5
5	595	5
5	596	3.5
5	597	5
5	599	3.5
5	601	5
5	602	5
5	606	4.5
5	608	4.5
5	610	4
6	6	4
6	27	3
6	35	5
6	40	4
6	43	5
6	60	3
6	87	3
6	93	4
6	103	4
6	117	3
6	160	2
6	169	4
6	177	3
6	217	2
6	226	2.5
6	234	4
6	240	4
6	274	3.5
6	294	1
6	304	1
6	314	3
6	323	3
6	355	3
6	373	3
6	380	4
6	384	4
6	395	3
6	429	4
6	436	3
6	473	2
6	480	2
6	584	5
6	599	2
6	604	4
7	1	3
7	18	3.5
7	19	2
7	34	3.5
7	45	4
7	51	5
7	57	1
7	64	4
7	68	4
7	103	3.5
7	122	4.5
7	132	2.5
7	182	4.5
7	187	4
7	195	4
7	249	4
7	274	4.5
7	283	3
7	286	3
7	294	4
7	295	5
7	297	2
7	305	5
7	307	3.5
7	313	4
7	336	4
7	353	4
7	354	4.5
7	361	2
7	362	4
7	368	3
7	372	3
7	380	5
7	387	3.5
7	391	1
7	405	4
7	425	4
7	428	3
7	438	3
7	450	2
7	452	4
7	453	4
7	469	2
7	489	2
7	546	5
7	560	4
7	571	2
7	580	5
7	594	3.5
7	597	2
7	599	3.5
7	603	4
7	606	4
7	608	3
7	610	4
8	325	4
8	606	4
10	6	3
10	32	4
10	84	3
10	181	3
10	182	3
10	207	3
10	297	1
10	314	3
10	337	3
10	444	3
10	474	2
10	492	3
10	599	2
10	602	3
11	1	4
11	5	4
11	6	5
11	8	3
11	11	5
11	14	5
11	17	4.5
11	18	4.5
11	28	3.5
11	30	5
11	33	5
11	34	0.5
11	38	5
11	40	4
11	42	4
11	43	3
11	45	5
11	46	5
11	49	4
11	54	3
11	56	4
11	57	4
11	58	5
11	59	2
11	62	4.5
11	63	2.5
11	64	4
11	66	5
11	68	2.5
11	72	4.5
11	81	3
11	82	4.5
11	83	4
11	91	4
11	93	5
11	94	5
11	96	5
11	103	4.5
11	104	1
11	105	3.5
11	107	5
11	109	5
11	110	3.5
11	112	3.5
11	115	3
11	117	5
11	121	4
11	124	3.5
11	125	4.5
11	126	4
11	128	5
11	129	4
11	130	5
11	131	2.5
11	133	3
11	134	5
11	135	4
11	136	5
11	137	4
11	140	4
11	141	3.5
11	144	4.5
11	159	3
11	160	4
11	164	5
11	165	4
11	167	3.5
11	170	4
11	173	3
11	176	5
11	178	4
11	179	5
11	181	3
11	182	3.5
11	183	5
11	187	3
11	191	3
11	192	3
11	196	3.5
11	198	3
11	200	4.5
11	202	4
11	203	5
11	208	4
11	217	2
11	222	4
11	223	3.5
11	227	3.5
11	229	5
11	232	4.5
11	233	3
11	235	4
11	239	4.5
11	240	5
11	244	5
11	247	4
11	249	5
11	254	4
11	263	4
11	264	2.5
11	265	3
11	266	5
11	267	4
11	274	4.5
11	279	4
11	283	5
11	284	5
11	286	5
11	287	1.5
11	288	5
11	292	2.5
11	296	5
11	298	3
11	301	1.5
11	302	4
11	304	5
11	307	3.5
11	308	1
11	312	4
11	314	4
11	317	5
11	319	4.5
11	322	3.5
11	323	2
11	326	5
11	328	1
11	330	3.5
11	332	3.5
11	335	4
11	336	4
11	337	5
11	340	5
11	344	4.5
11	347	3
11	353	3
11	357	4
11	362	4
11	366	4
11	368	4
11	372	4
11	373	4
11	374	5
11	376	3.5
11	379	5
11	380	4
11	386	3
11	387	3.5
11	390	4
11	391	5
11	393	4
11	394	5
11	395	4
11	399	3
11	403	5
11	404	4
11	405	4
11	411	4
11	414	5
11	419	4
11	423	4
11	425	4
11	427	4
11	428	2.5
11	432	4
11	433	3
11	434	4.5
11	437	4
11	438	4.5
11	439	3.5
11	443	4.5
11	444	4
11	445	5
11	447	5
11	450	5
11	452	5
11	453	5
11	455	4
11	457	5
11	458	5
11	463	4.5
11	464	5
11	468	4
11	469	5
11	470	5
11	474	3
11	479	2
11	480	5
11	483	4
11	485	3
11	486	5
11	489	4.5
11	493	5
11	494	5
11	498	5
11	507	3
11	512	5
11	513	4
11	517	1.5
11	522	4
11	524	3
11	528	5
11	532	5
11	536	5
11	541	5
11	549	3
11	551	3.5
11	555	5
11	559	4
11	560	4
11	561	5
11	562	4
11	566	5
11	570	3.5
11	573	5
11	574	5
11	577	4
11	579	5
11	580	4.5
11	584	5
11	586	5
11	588	5
11	590	4
11	592	5
11	593	3
11	594	5
11	597	5
11	599	3.5
11	600	2
11	602	5
11	603	1
11	604	3
11	605	3
11	606	3.5
11	607	5
11	608	4
11	609	3
11	610	4.5
14	6	3
14	32	3
14	68	3.5
14	84	4
14	107	4
14	191	3
14	206	4
14	270	3
14	389	5
14	438	3.5
14	456	4
14	474	2.5
14	492	3
14	521	3
14	594	4.5
14	606	3
15	5	3
15	6	4
15	7	4.5
15	8	4
15	11	5
15	14	4
15	17	3.5
15	26	3
15	29	4
15	33	3
15	35	5
15	37	5
15	38	4
15	40	5
15	42	5
15	43	5
15	45	5
15	47	3
15	52	4
15	54	3
15	57	3
15	58	4
15	63	3
15	68	3
15	70	4
15	72	4
15	73	2
15	78	4
15	80	4
15	81	3
15	84	5
15	91	3.5
15	93	5
15	94	4
15	96	5
15	99	5
15	102	3
15	103	4
15	107	5
15	109	3
15	112	4
15	116	1
15	117	4
15	121	3
15	126	4
15	130	4
15	133	3
15	136	2
15	137	3.5
15	140	5
15	141	3.5
15	142	5
15	144	3
15	145	3
15	156	4
15	159	4
15	160	5
15	162	4
15	167	4
15	169	4.5
15	170	3
15	173	4
15	174	5
15	176	4
15	177	4
15	179	4
15	182	2.5
15	191	2
15	192	5
15	195	4
15	196	5
15	199	4
15	200	4
15	201	4
15	202	4
15	219	4
15	220	5
15	226	4.5
15	227	4
15	229	5
15	230	2
15	232	4.5
15	233	2
15	235	5
15	240	4
15	242	3
15	247	3
15	249	2.5
15	254	4
15	263	4
15	264	4
15	265	4
15	267	5
15	273	3
15	276	5
15	282	4.5
15	283	5
15	284	2
15	286	4
15	288	3
15	290	4
15	297	3
15	304	5
15	307	2
15	314	4
15	317	3
15	321	4
15	322	4
15	323	3.5
15	327	4.5
15	328	3
15	330	3
15	332	3.5
15	336	4
15	339	4
15	340	5
15	347	4
15	354	4
15	357	3.5
15	359	3.5
15	361	3
15	367	4
15	369	3
15	372	3
15	373	2
15	374	3
15	376	5
15	377	5
15	379	5
15	381	3.5
15	382	4
15	383	4
15	385	5
15	391	4
15	394	3
15	411	5
15	414	4
15	415	4
15	423	5
15	425	3
15	426	3.5
15	428	2
15	429	5
15	434	5
15	436	4
15	437	4
15	438	4
15	446	3
15	447	4
15	448	3
15	455	3
15	458	5
15	460	4.5
15	468	5
15	470	3
15	474	4.5
15	476	4
15	477	4
15	480	3.5
15	483	2
15	485	5
15	486	5
15	488	3.5
15	489	3.5
15	495	4.5
15	498	5
15	507	3
15	512	4
15	513	4.5
15	514	4
15	524	5
15	525	4
15	528	4
15	530	4
15	536	5
15	555	4
15	557	4.5
15	559	3
15	560	4
15	562	3
15	565	3
15	566	3
15	570	4
15	572	4
15	573	3
15	574	4
15	584	5
15	588	3
15	589	4
15	590	4.5
15	592	5
15	593	3
15	594	3.5
15	596	3.5
15	599	2.5
15	600	2
15	602	4
15	605	5
15	607	5
15	608	2
15	609	3
16	6	5
16	46	4
16	56	3
16	57	1
16	64	2.5
16	68	2.5
16	71	3
16	91	2
16	94	3
16	99	2
16	102	3
16	107	4
16	116	4
16	117	3
16	129	3.5
16	134	3
16	136	3
16	174	3
16	191	1
16	192	4
16	201	4
16	217	3
16	226	3
16	240	4
16	321	4
16	347	3
16	353	2
16	368	2
16	373	1
16	380	3
16	386	3
16	395	4
16	411	3
16	414	1
16	425	3
16	428	1.5
16	446	3
16	447	2
16	468	2
16	474	1
16	480	2.5
16	483	3.5
16	484	4.5
16	489	1
16	495	3
16	512	4
16	534	3.5
16	555	2
16	559	2
16	570	2.5
16	584	5
16	592	3
16	594	5
16	599	2.5
16	600	2.5
16	602	3
16	608	2.5
17	6	3
17	11	4
17	19	3
17	21	2
17	29	3
17	51	4
17	68	2.5
17	82	3
17	119	5
17	132	3
17	136	4
17	181	3
17	182	2.5
17	217	3
17	226	5
17	230	3
17	256	4.5
17	274	2.5
17	294	2
17	297	1
17	313	3
17	368	2
17	387	3
17	411	3
17	414	3
17	416	2.5
17	438	4
17	448	3
17	452	4
17	483	4
17	554	5
17	599	3
17	602	3
17	604	3
17	608	4.5
18	6	2
18	18	4
18	45	4
18	68	2.5
18	84	2
18	111	2.5
18	135	4
18	167	4
18	182	3
18	215	3
18	219	3
18	226	5
18	273	4
18	274	3.5
18	294	2
18	298	3.5
18	307	4
18	353	4
18	356	4
18	365	0.5
18	403	4
18	411	2
18	414	4
18	425	3
18	428	4
18	438	4
18	448	3.5
18	477	3.5
18	483	4
18	484	4
18	500	4
18	522	4.5
18	525	3.5
18	534	4.5
18	599	3
18	608	2.5
19	4	2
19	195	1
19	275	3
19	325	5
19	603	3
21	6	4
21	140	3
21	414	3
21	599	2
22	604	3
23	6	5
23	33	3
23	40	5
23	51	2.5
23	84	3
23	109	3
23	117	3
23	181	3
23	191	4
23	262	4
23	265	4
23	290	3
23	307	3
23	323	3
23	325	4
23	349	3
23	368	3
23	373	4
23	411	4
23	414	3
23	434	2.5
23	474	3.5
23	599	2
23	602	4
24	6	3
24	546	3
24	592	2
24	599	1.5
25	6	4
25	219	1.5
25	274	3
25	369	2.5
25	436	3
25	599	1
26	1	5
26	4	5
26	7	5
26	15	5
26	16	3
26	17	5
26	18	4
26	19	4
26	21	4.5
26	25	5
26	27	4
26	28	4
26	30	5
26	32	5
26	39	5
26	42	5
26	44	5
26	45	5
26	51	5
26	52	4
26	57	5
26	59	4
26	62	4.5
26	63	5
26	64	3.5
26	66	2.5
26	68	5
26	69	5
26	71	3
26	72	5
26	73	2
26	75	5
26	76	4
26	77	5
26	78	3.5
26	79	5
26	82	3.5
26	84	4
26	86	4.5
26	90	5
26	91	4.5
26	93	5
26	95	5
26	96	5
26	103	4
26	104	3
26	105	4
26	112	5
26	113	4
26	114	3.5
26	115	5
26	120	5
26	122	5
26	123	4.5
26	124	4
26	128	5
26	129	4
26	131	2.5
26	132	2
26	135	4
26	137	4
26	139	4
26	140	4
26	141	4
26	149	4
26	152	3
26	155	4
26	156	1
26	160	5
26	166	4.5
26	167	4
26	171	4
26	177	2.5
26	180	4.5
26	182	3.5
26	186	4
26	187	4
26	193	5
26	195	4
26	198	5
26	199	4
26	200	5
26	201	5
26	202	4
26	205	4.5
26	210	5
26	211	4.5
26	212	2.5
26	215	4.5
26	217	5
26	219	5
26	220	5
26	223	3.5
26	224	2
26	226	4.5
26	227	3.5
26	228	4.5
26	231	4
26	232	4.5
26	234	5
26	239	5
26	246	5
26	247	4
26	248	3.5
26	249	5
26	254	4
26	256	4
26	262	4
26	265	5
26	266	4
26	267	5
26	268	4
26	274	3
26	275	4
26	276	5
26	277	4
26	279	5
26	282	4
26	288	5
26	290	5
26	292	4
26	294	5
26	298	4
26	302	5
26	303	3.5
26	304	5
26	305	5
26	307	3.5
26	308	2.5
26	312	5
26	313	3
26	314	5
26	317	4
26	318	3
26	323	4.5
26	328	5
26	330	4
26	334	4
26	337	5
26	343	3
26	344	5
26	348	4.5
26	350	4
26	352	4
26	354	4
26	357	4
26	361	2
26	362	4.5
26	363	2
26	364	4
26	365	3
26	367	5
26	368	4
26	369	3.5
26	370	2
26	372	4
26	376	4
26	380	5
26	381	3.5
26	382	5
26	385	4
26	387	4.5
26	389	5
26	391	5
26	399	5
26	400	5
26	407	4
26	408	4
26	409	4
26	410	3
26	414	5
26	415	4
26	416	3
26	422	5
26	425	3
26	428	3.5
26	432	3.5
26	434	5
26	437	5
26	438	5
26	441	5
26	443	4
26	445	5
26	448	5
26	450	5
26	452	5
26	453	4
26	456	5
26	457	5
26	459	4
26	461	0.5
26	462	4
26	464	5
26	466	1.5
26	469	4
26	474	4
26	475	5
26	477	4.5
26	479	4
26	480	4.5
26	483	4.5
26	487	4
26	492	4
26	493	5
26	494	5
26	497	2
26	500	4
26	509	4
26	513	5
26	514	5
26	515	5
26	516	5
26	517	3.5
26	522	5
26	524	5
26	525	4
26	527	5
26	529	5
26	531	5
26	534	4.5
26	540	5
26	548	3.5
26	549	2
26	551	3.5
26	555	5
26	557	3
26	559	5
26	560	4
26	561	4.5
26	567	2
26	570	3.5
26	572	5
26	573	5
26	577	5
26	580	4
26	582	4
26	586	4.5
26	590	5
26	591	5
26	593	5
26	596	4
26	597	5
26	599	5
26	600	4
26	602	5
26	603	4
26	605	5
26	606	4.5
26	607	3
26	608	3.5
26	610	5
27	6	3
27	84	3
27	429	5
27	594	4.5
27	599	1.5
28	58	5
28	117	3
28	136	5
28	162	5
28	337	4
28	353	5
28	372	3
28	373	4
28	411	4
28	414	4
28	458	5
28	474	3
28	602	3
29	5	5
29	28	3
29	109	3
29	171	5
29	178	3.5
29	187	4
29	229	4
29	262	4
29	410	5
29	414	5
29	437	5
29	532	3
29	602	3
29	603	4
30	5	3
30	23	3
30	26	3
30	28	2
30	33	3
30	35	4
30	38	4
30	40	5
30	43	3
30	46	3
30	58	5
30	84	5
30	109	3
30	112	0.5
30	117	4
30	121	3
30	126	2
30	130	3
30	133	3
30	135	4
30	136	3
30	145	3
30	156	3.5
30	162	3
30	174	2
30	179	3
30	191	4
30	195	4
30	199	4
30	202	4
30	229	3
30	235	5
30	242	5
30	262	3
30	263	3
30	275	3
30	290	4
30	305	3.5
30	318	4.5
30	323	2.5
30	325	4
30	330	4
30	357	3
30	372	5
30	373	3
30	386	3
30	387	3
30	391	4
30	411	3
30	412	4
30	414	4
30	429	4
30	437	5
30	444	3
30	446	3
30	448	4
30	453	5
30	455	4
30	458	3
30	462	2.5
30	468	4
30	470	4
30	474	4
30	476	4
30	480	4.5
30	485	3
30	498	4
30	512	4
30	530	3
30	536	4
30	565	4
30	566	3
30	572	4
30	574	3
30	584	3
30	588	4
30	589	3
30	599	3.5
30	602	5
30	603	2
30	604	3
31	6	3
32	603	3
33	6	3
33	19	3
33	40	3
33	274	4
33	353	2
33	604	3
34	6	4
34	136	4
34	353	3
34	372	3
34	414	3
35	6	5
35	19	2
35	38	4
35	40	5
35	42	4
35	43	4
35	58	4
35	59	3
35	64	3.5
35	68	3.5
35	84	4
35	91	3
35	102	3
35	116	4
35	117	3
35	136	5
35	140	3
35	170	3
35	174	4
35	181	4
35	202	3
35	235	3
35	314	3
35	321	4
35	322	3.5
35	330	4
35	337	5
35	368	3
35	373	3
35	391	2
35	404	3
35	411	4
35	414	2
35	436	4
35	444	3
35	446	3
35	447	4
35	448	2.5
35	455	4
35	458	4
35	474	3
35	476	3
35	478	4.5
35	510	0.5
35	512	3
35	530	3
35	536	3
35	541	4
35	559	3
35	580	3.5
35	584	5
35	588	3
35	589	3
35	590	2.5
35	599	2
35	600	3
35	602	3
36	6	3
36	42	3
36	104	3
36	181	3
36	217	3
36	599	2.5
36	603	1
36	606	3
37	6	4
37	18	3
37	19	3
37	21	5
37	45	3.5
37	56	3
37	64	2
37	68	1.5
37	78	4
37	82	3
37	91	3
37	101	2
37	109	3
37	115	4
37	156	3.5
37	174	3
37	176	3
37	181	3
37	182	0.5
37	203	2
37	219	3.5
37	222	3
37	235	3
37	239	2.5
37	240	5
37	246	3
37	256	3
37	257	3.5
37	276	5
37	284	2
37	287	1.5
37	288	3.5
37	294	3
37	305	4
37	330	4
37	359	2
37	361	3.5
37	368	3
37	369	4
37	380	4
37	385	3
37	405	4
37	436	2
37	447	4
37	448	3
37	449	3.5
37	453	5
37	480	0.5
37	483	4
37	489	0.5
37	524	3
37	536	3
37	546	4
37	559	3
37	561	3
37	590	2.5
37	599	2.5
37	608	2
38	5	2
38	6	4
38	7	3
38	8	5
38	11	4
38	18	2.5
38	19	3
38	26	3
38	37	2
38	38	3
38	40	3
38	41	0.5
38	42	3
38	43	3
38	45	4
38	46	5
38	51	4
38	56	4
38	57	4
38	58	3
38	66	3.5
38	68	3.5
38	78	4
38	81	2
38	82	4
38	84	3
38	91	3.5
38	93	5
38	94	3
38	96	3
38	99	5
38	100	3.5
38	102	3
38	104	3.5
38	107	4
38	109	3
38	115	1
38	117	4
38	121	3
38	126	5
38	130	3
38	133	3
38	134	2
38	135	3
38	136	3
38	140	4
38	142	4
38	144	3
38	145	3
38	161	3.5
38	171	5
38	174	3
38	176	5
38	177	3
38	178	4
38	179	4
38	181	2
38	182	3
38	183	4
38	186	4
38	187	2
38	191	3
38	192	5
38	199	3
38	201	4
38	208	2
38	217	2
38	219	3
38	220	4.5
38	225	3
38	229	4
38	230	3
38	235	4
38	239	3.5
38	240	3
38	242	4
38	243	3
38	244	4
38	249	4
38	254	2.5
38	262	3
38	263	4
38	274	4
38	284	4
38	288	3
38	292	4
38	304	4
38	305	3
38	313	5
38	314	2
38	321	5
38	325	2
38	330	3
38	335	4.5
38	341	4.5
38	344	5
38	347	3
38	353	3
38	354	4
38	356	3
38	368	3
38	370	4
38	372	5
38	374	5
38	376	3.5
38	379	4
38	380	5
38	381	3.5
38	385	3
38	386	3
38	387	2
38	391	2
38	394	3
38	395	3
38	402	5
38	404	3
38	411	4
38	414	4
38	425	2.5
38	428	2
38	429	5
38	434	2.5
38	436	3
38	438	5
38	444	4
38	446	2
38	447	4
38	448	3
38	452	5
38	453	4
38	455	3
38	458	3
38	464	3
38	468	4
38	469	4
38	470	5
38	474	4
38	476	3
38	480	2.5
38	483	4
38	485	5
38	486	3
38	489	3.5
38	498	3
38	512	3
38	524	4
38	525	4.5
38	530	2
38	541	4
38	543	5
38	555	4
38	559	3
38	560	4
38	561	3.5
38	565	4
38	566	3
38	569	3
38	570	3.5
38	573	4.5
38	574	4
38	577	4
38	584	5
38	586	4.5
38	587	4
38	588	3
38	590	3
38	592	5
38	594	4.5
38	597	2
38	599	3
38	600	3
38	602	3
38	603	2
38	604	3
38	605	3
38	607	4
38	608	3
38	610	5
39	132	2
39	187	4.5
39	387	3
39	405	4
39	603	5
41	5	3
41	6	3
41	19	2
41	32	3
41	38	3
41	40	3
41	42	2
41	43	4
41	54	3
41	56	3
41	57	2
41	62	4.5
41	68	3.5
41	91	3
41	94	3
41	103	4
41	107	3
41	109	3
41	111	4
41	117	3
41	126	2
41	130	4
41	132	3
41	135	4
41	136	3
41	144	3
41	146	3.5
41	170	1
41	173	3
41	174	3
41	177	2.5
41	179	3
41	217	3
41	221	2
41	226	3.5
41	229	3
41	235	2
41	240	3
41	242	3
41	243	4
41	246	5
41	259	3
41	273	4
41	274	2.5
41	284	3
41	288	3
41	307	3
41	308	4
41	314	3
41	321	3
41	323	2.5
41	330	2.5
41	357	3.5
41	373	3
41	376	4.5
41	377	4
41	380	3
41	385	4
41	386	3
41	394	2
41	395	3
41	436	3
41	444	4
41	447	3
41	448	4
41	468	3
41	470	4
41	477	3
41	480	3.5
41	483	3
41	497	2
41	517	1
41	541	3
41	542	4.5
41	555	4
41	559	3
41	570	2
41	574	2
41	584	3
41	599	2.5
41	600	3.5
41	602	4
41	604	4
41	608	2.5
42	19	2
42	42	3
42	43	5
42	54	2
42	56	3
42	68	1
42	82	3.5
42	84	3
42	91	1.5
42	94	3
42	99	2
42	102	3
42	117	3
42	135	3
42	136	3
42	144	3
42	160	1
42	170	3
42	174	2
42	179	3
42	181	3
42	202	1
42	203	3
42	222	3
42	226	4
42	240	4
42	243	4
42	249	3.5
42	255	5
42	257	4
42	274	3.5
42	284	3
42	288	2
42	293	2
42	294	2
42	353	1
42	361	3.5
42	395	3
42	414	2
42	429	2
42	436	3
42	438	3
42	447	3
42	448	2
42	455	3
42	470	3
42	474	1
42	480	2
42	483	3
42	489	2
42	510	0.5
42	555	3
42	559	3
42	565	3
42	584	4
42	592	3
42	599	2
42	604	3
42	608	2.5
43	575	5
43	608	2.5
44	6	4
44	8	3
44	19	3
44	32	4
44	38	3
44	40	4
44	45	3
44	57	4
44	58	4
44	68	3
44	84	4
44	102	3
44	109	3
44	117	4
44	121	4
44	136	5
44	140	4.5
44	142	4
44	144	3
44	156	3
44	169	4
44	174	4
44	199	4
44	202	3
44	224	4
44	229	4
44	235	4
44	239	4
44	262	2
44	263	4
44	266	2
44	273	4
44	275	4
44	284	4
44	288	3.5
44	292	3.5
44	294	3
44	304	5
44	314	3
44	321	3
44	323	2.5
44	357	3.5
44	367	4
44	372	4
44	373	3
44	387	2.5
44	395	3
44	404	4
44	411	3
44	414	3
44	436	4
44	437	3
44	438	3.5
44	446	3
44	448	3
44	455	3
44	458	4
44	469	3
44	474	4.5
44	476	3
44	480	2.5
44	489	3.5
44	500	4
44	514	4
44	530	4
44	555	4
44	561	2.5
44	584	5
44	586	4
44	587	4
44	590	4
44	597	4
44	599	2.5
44	600	2.5
44	602	4
44	603	4
45	4	2
45	6	4
45	19	2
45	372	3
45	414	3
45	436	3
45	437	4
46	6	3
46	436	3
46	599	2
47	294	1
48	1	4
48	6	5
48	7	5
48	8	4
48	11	4
48	14	3
48	17	4.5
48	18	3.5
48	19	2
48	21	4
48	27	4
48	28	2.5
48	38	3
48	43	4
48	45	4
48	54	3
48	56	5
48	57	5
48	58	4
48	59	3
48	63	2.5
48	64	4
48	66	3
48	68	3.5
48	76	2
48	78	4
48	79	5
48	81	4
48	82	4
48	83	3
48	84	3
48	86	3
48	91	4.5
48	93	5
48	94	4
48	95	3.5
48	96	5
48	102	3
48	103	4
48	108	4
48	109	3
48	111	2.5
48	112	5
48	115	5
48	116	4
48	117	4
48	122	4
48	124	3.5
48	126	3
48	129	3.5
48	133	3
48	135	5
48	137	3.5
48	140	4
48	141	3
48	142	3
48	144	3
48	149	3
48	156	3
48	159	3
48	160	2
48	164	5
48	165	4
48	167	3.5
48	169	4
48	170	3
48	173	4
48	174	5
48	177	3.5
48	178	3
48	179	4
48	181	5
48	182	3.5
48	183	4
48	186	4
48	192	5
48	193	2
48	198	3
48	200	3.5
48	201	5
48	202	4
48	212	3
48	217	4
48	219	4
48	220	5
48	221	3
48	223	3.5
48	226	4
48	229	3
48	232	3
48	234	5
48	235	4
48	239	4
48	240	4
48	247	4.5
48	249	4
48	254	4
48	264	2
48	265	4
48	266	4
48	267	5
48	273	4
48	274	3.5
48	275	4
48	276	5
48	279	4
48	282	4
48	284	5
48	288	2
48	292	4
48	298	4
48	301	3
48	302	5
48	303	3.5
48	304	4
48	305	2
48	307	3.5
48	312	3
48	313	3
48	314	3
48	318	4
48	321	4
48	322	3.5
48	323	3.5
48	328	2
48	330	2
48	332	3.5
48	334	3
48	339	4
48	340	5
48	341	2
48	346	2.5
48	347	4
48	349	3
48	351	4
48	354	4
48	355	3
48	357	4
48	359	4
48	368	4
48	373	4
48	374	4
48	376	4
48	379	4
48	380	5
48	381	4
48	384	4
48	385	4
48	386	2
48	387	3
48	391	2
48	394	3
48	395	4
48	399	3
48	402	4
48	404	4
48	411	5
48	414	4
48	415	4
48	419	3.5
48	420	3.5
48	423	5
48	425	3.5
48	426	4
48	428	2
48	432	4.5
48	434	5
48	436	3
48	438	4
48	444	3
48	446	4
48	447	4
48	448	3
48	452	4
48	453	4
48	455	3
48	457	2
48	458	5
48	461	0.5
48	464	4
48	469	3
48	470	5
48	474	4.5
48	476	4
48	477	4
48	480	5
48	483	4
48	484	4
48	486	5
48	489	3.5
48	494	3
48	498	4
48	500	4
48	503	3.5
48	507	4
48	510	3
